city_development_index,relevent_experience,education_level,experience,last_new_job,training_hours,gender_Female,gender_Male,gender_Other,enrolled_university_Full time course,enrolled_university_No Enrollment,enrolled_university_Part time course,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_size_Large,company_size_Medium,company_size_Small,company_size_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,training_per_experience,target
0.939,0,3,12,5,3.8066624897703196,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.384615384615384,0.0
0.926,1,3,15,1,4.718498871295094,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6.937499999999997,0.0
0.897,1,4,20,1,4.2626798770413155,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,3.3333333333333335,0.0
0.92,1,3,6,1,4.219507705176107,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,9.571428571428573,0.0
0.926,1,3,14,2,3.970291913552122,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3.4666666666666672,0.0
0.913,1,3,11,1,2.833213344056216,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1.3333333333333333,0.0
0.624,1,4,17,1,2.4849066497880004,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0.6111111111111112,0.0
0.92,1,4,21,5,3.828641396489095,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.0454545454545454,0.0
0.624,1,3,3,1,4.060443010546419,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,14.249999999999996,1.0
0.897,1,4,21,4,3.6375861597263857,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.6818181818181814,0.0
0.897,1,4,8,1,4.02535169073515,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,6.111111111111113,0.0
0.897,1,3,4,3,4.204692619390966,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.199999999999994,0.0
0.926,1,3,6,1,4.859812404361672,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,18.28571428571428,0.0
0.91,1,5,21,1,4.5217885770490405,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.136363636363637,0.0
0.92,0,1,3,0,5.0106352940962555,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,37.24999999999999,0.0
0.855,1,3,17,2,3.7612001156935624,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,0.0
0.923,1,3,6,4,3.7376696182833684,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5.8571428571428585,0.0
0.624,0,4,15,0,2.302585092994046,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5625000000000001,0.0
0.92,1,3,10,2,2.833213344056216,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.4545454545454546,0.0
0.624,0,3,3,0,4.174387269895637,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,15.999999999999996,0.0
0.92,1,3,6,1,4.74493212836325,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,16.28571428571429,1.0
0.92,0,2,9,4,3.8066624897703196,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4.3999999999999995,1.0
0.624,0,3,6,1,3.9318256327243257,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,7.142857142857143,1.0
0.92,1,2,17,5,5.093750200806762,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,9.0,0.0
0.89,1,3,10,2,4.3694478524670215,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,7.090909090909091,0.0
0.804,0,1,7,0,4.553876891600541,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,11.75,0.0
0.91,0,3,0,0,3.58351893845611,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,35.0,0.0
0.92,1,3,19,4,2.302585092994046,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.45000000000000007,1.0
0.802,0,3,4,0,4.74493212836325,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,22.800000000000004,1.0
0.8270000000000001,1,2,4,1,1.9459101490553132,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,1.1999999999999997,1.0
0.92,1,3,21,5,3.6109179126442243,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.636363636363636,0.0
0.92,1,3,21,4,4.127134385045092,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.772727272727273,1.0
0.92,0,3,4,1,4.672828834461906,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,21.199999999999992,1.0
0.924,1,3,21,2,4.51085950651685,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.09090909090909,0.0
0.789,1,3,18,2,4.110873864173311,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.1578947368421058,0.0
0.897,0,5,9,4,5.407171771460119,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,22.200000000000003,0.0
0.624,0,3,0,1,2.70805020110221,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,14.0,1.0
0.92,1,3,11,5,5.673323267171493,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,24.166666666666675,0.0
0.897,1,4,11,1,4.248495242049359,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5.750000000000003,0.0
0.926,1,3,10,2,4.127134385045092,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5.545454545454546,0.0
0.624,1,3,9,1,2.4849066497880004,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.1,1.0
0.91,1,3,10,3,3.8066624897703196,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.9999999999999996,0.0
0.698,0,3,5,1,3.332204510175204,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,4.499999999999999,1.0
0.92,0,4,17,1,4.204692619390966,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3.666666666666665,0.0
0.91,0,3,4,0,4.465908118654584,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,17.2,0.0
0.92,1,5,21,2,3.2188758248682006,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1.0909090909090908,0.0
0.923,1,3,17,4,5.303304908059076,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,11.11111111111111,1.0
0.563,1,3,21,1,4.04305126783455,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.545454545454546,0.0
0.624,1,3,7,1,2.1972245773362196,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0000000000000002,1.0
0.794,1,2,2,2,2.8903717578961645,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,5.666666666666665,0.0
0.91,0,3,7,1,3.5263605246161616,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,4.125000000000001,1.0
0.91,1,3,21,5,4.248495242049359,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.1363636363636376,0.0
0.926,1,3,9,1,5.484796933490655,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,23.999999999999993,0.0
0.624,1,3,2,1,4.5217885770490405,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,30.33333333333334,0.0
0.682,0,3,3,0,2.5649493574615367,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3.0,1.0
0.926,1,3,9,1,3.091042453358316,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.1000000000000005,0.0
0.795,1,3,21,1,1.6094379124341003,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.18181818181818177,0.0
0.527,1,3,9,1,4.553876891600541,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,9.4,0.0
0.91,1,3,2,1,4.5217885770490405,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,30.33333333333334,0.0
0.897,0,2,4,0,5.209486152841421,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,36.40000000000002,0.0
0.92,1,2,21,5,3.044522437723423,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.9090909090909091,0.0
0.92,1,4,21,5,3.58351893845611,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.5909090909090908,0.0
0.624,1,3,6,2,2.772588722239781,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2.142857142857143,1.0
0.897,1,2,3,1,2.5649493574615367,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,3.0,0.0
0.92,1,3,19,5,3.9889840465642745,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2.6500000000000004,0.0
0.624,1,3,6,4,4.574710978503383,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,13.714285714285714,1.0
0.794,0,3,0,1,2.5649493574615367,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12.0,1.0
0.897,1,2,21,4,4.343805421853684,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,3.454545454545455,0.0
0.682,1,3,3,1,3.4965075614664802,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,8.0,0.0
0.92,0,2,4,1,4.499809670330265,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,17.8,0.0
0.91,1,3,11,4,4.418840607796598,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6.833333333333336,0.0
0.802,1,4,14,4,4.1588830833596715,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.199999999999998,0.0
0.91,1,3,13,2,4.718498871295094,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,7.928571428571425,0.0
0.926,1,5,8,1,3.091042453358316,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2.333333333333334,0.0
0.878,1,4,17,5,2.8903717578961645,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.9444444444444442,0.0
0.579,1,2,4,2,3.784189633918261,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,8.599999999999998,0.0
0.949,1,3,21,5,5.25227342804663,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,8.636363636363637,0.0
0.91,1,4,16,4,4.634728988229636,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6.000000000000001,0.0
0.624,1,4,6,1,4.04305126783455,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,8.000000000000002,0.0
0.92,0,5,5,1,4.127134385045092,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,10.166666666666668,0.0
0.624,1,3,12,2,3.828641396489095,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3.4615384615384617,0.0
0.804,1,4,6,2,4.418840607796598,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,11.714285714285719,0.0
0.91,0,4,15,5,2.9444389791664403,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.1249999999999998,0.0
0.913,0,3,4,3,2.5649493574615367,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.4,0.0
0.91,1,3,21,5,3.4011973816621555,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.3181818181818183,0.0
0.767,1,3,4,1,3.8918202981106265,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,9.599999999999998,0.0
0.939,1,4,21,1,3.7612001156935624,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.9090909090909092,0.0
0.92,1,4,21,1,2.772588722239781,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.6818181818181818,0.0
0.926,1,3,15,0,3.6635616461296463,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.3749999999999996,0.0
0.624,1,3,1,0,3.9318256327243257,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,25.0,1.0
0.624,1,4,7,3,4.204692619390966,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,8.249999999999996,1.0
0.91,0,3,21,3,3.332204510175204,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.227272727272727,1.0
0.949,0,4,9,1,2.4849066497880004,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.1,0.0
0.754,0,3,13,5,3.7612001156935624,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3.0,0.0
0.884,0,3,21,5,3.044522437723423,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.9090909090909091,0.0
0.843,0,2,21,5,5.517452896464707,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,11.27272727272727,0.0
0.887,1,3,18,3,3.5553480614894135,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.7894736842105259,0.0
0.91,1,4,21,5,4.477336814478207,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3.954545454545456,0.0
0.92,1,3,21,1,5.777652323222656,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,14.636363636363633,0.0
0.762,1,3,2,1,4.61512051684126,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,33.33333333333334,1.0
0.624,1,3,14,5,3.713572066704308,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.666666666666667,0.0
0.926,1,2,9,4,3.9318256327243257,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,5.0,0.0
0.92,1,3,13,1,4.5217885770490405,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,6.500000000000001,0.0
0.897,1,4,7,2,4.564348191467836,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,11.874999999999998,0.0
0.55,1,3,6,1,3.8918202981106265,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6.857142857142856,0.0
0.897,1,4,15,1,2.772588722239781,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.9374999999999999,0.0
0.92,1,4,13,2,3.044522437723423,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.4285714285714286,0.0
0.6659999999999999,1,3,21,5,4.51085950651685,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,4.09090909090909,0.0
0.939,1,3,21,2,3.6109179126442243,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1.636363636363636,0.0
0.624,0,1,5,0,5.056245805348308,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,25.99999999999999,1.0
0.92,1,3,16,5,2.3978952727983707,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.5882352941176472,0.0
0.939,0,3,9,0,5.117993812416755,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,16.600000000000005,0.0
0.624,0,2,5,0,4.74493212836325,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,19.000000000000004,0.0
0.624,1,3,3,1,2.6390573296152584,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3.249999999999999,1.0
0.92,1,4,21,2,2.5649493574615367,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5454545454545454,0.0
0.55,1,3,5,1,5.272999558563747,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,32.333333333333336,0.0
0.949,1,3,16,1,4.532599493153256,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,5.411764705882355,0.0
0.745,1,4,15,5,1.6094379124341003,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.24999999999999994,0.0
0.92,1,3,6,2,4.574710978503383,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,13.714285714285714,0.0
0.624,1,4,5,1,3.828641396489095,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,7.5,0.0
0.92,1,3,21,4,3.2188758248682006,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0909090909090908,0.0
0.897,1,4,16,1,5.1647859739235145,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,10.235294117647062,0.0
0.754,1,4,5,2,2.1972245773362196,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1.3333333333333337,0.0
0.92,1,3,21,5,4.290459441148391,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.272727272727272,0.0
0.939,1,3,17,2,3.9318256327243257,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.7777777777777777,0.0
0.897,1,4,14,5,4.820281565605037,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,8.200000000000001,0.0
0.899,1,3,3,1,4.564348191467836,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,23.749999999999996,0.0
0.92,1,3,6,3,5.117993812416755,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,23.714285714285722,1.0
0.92,1,3,4,1,1.0986122886681098,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.4000000000000001,0.0
0.92,1,3,16,1,3.8066624897703196,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2.5882352941176467,0.0
0.754,0,3,6,0,2.4849066497880004,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.5714285714285714,1.0
0.624,0,2,5,0,5.220355825078324,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,30.666666666666654,1.0
0.91,1,4,15,0,3.713572066704308,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.5000000000000004,1.0
0.897,1,4,10,1,3.4657359027997265,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2.8181818181818183,0.0
0.923,1,3,21,1,2.5649493574615367,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.5454545454545454,0.0
0.878,0,2,7,2,3.367295829986474,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3.5000000000000004,0.0
0.91,1,4,21,1,4.0943445622221,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.681818181818181,0.0
0.92,0,3,7,3,1.6094379124341003,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.4999999999999999,1.0
0.92,1,3,4,1,5.1298987149230735,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,33.6,0.0
0.624,1,3,0,4,4.8283137373023015,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,124.00000000000004,1.0
0.763,1,3,10,1,3.8501476017100584,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,4.181818181818181,0.0
0.527,1,4,13,5,3.044522437723423,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.4285714285714286,1.0
0.855,0,2,2,1,4.007333185232471,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,18.000000000000004,0.0
0.698,1,3,20,1,3.2188758248682006,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.1428571428571428,0.0
0.624,0,3,1,1,3.8918202981106265,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,23.999999999999996,1.0
0.92,0,3,1,1,1.791759469228055,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2.5,0.0
0.92,1,3,16,5,3.367295829986474,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.647058823529412,0.0
0.897,1,3,18,2,4.418840607796598,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,4.315789473684212,0.0
0.92,0,3,4,1,3.5553480614894135,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6.799999999999999,1.0
0.92,0,3,12,1,2.5649493574615367,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.9230769230769231,0.0
0.624,0,3,4,1,3.7376696182833684,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,8.200000000000001,1.0
0.92,1,3,17,2,3.7376696182833684,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2.277777777777778,0.0
0.89,1,3,21,5,4.060443010546419,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2.5909090909090904,0.0
0.624,1,3,3,1,3.044522437723423,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,5.0,0.0
0.802,0,3,11,5,3.8918202981106265,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3.9999999999999996,0.0
0.83,1,3,5,0,3.9318256327243257,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,8.333333333333334,0.0
0.92,1,4,21,5,5.0369526024136295,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,6.954545454545457,0.0
0.897,1,4,5,1,2.995732273553991,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.166666666666666,0.0
0.92,1,3,10,2,3.6109179126442243,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.272727272727272,0.0
0.743,1,4,6,1,4.634728988229636,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,14.571428571428573,0.0
0.92,1,3,10,2,2.6390573296152584,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.1818181818181814,0.0
0.698,1,4,21,3,1.9459101490553132,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.2727272727272727,0.0
0.92,1,4,21,1,5.081404364984463,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,7.272727272727274,0.0
0.624,1,3,6,2,3.4339872044851463,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,4.285714285714286,0.0
0.795,1,3,18,5,4.564348191467836,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,4.999999999999999,0.0
0.624,0,3,4,1,3.828641396489095,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,9.0,0.0
0.866,1,3,21,5,3.2188758248682006,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1.0909090909090908,0.0
0.624,1,4,6,1,4.564348191467836,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,13.57142857142857,1.0
0.848,0,2,1,0,4.04305126783455,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,28.000000000000004,1.0
0.682,1,3,3,1,5.056245805348308,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,38.999999999999986,1.0
